date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2013-07-24 10:17:43,Zaparin_,,0,0,0,"в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,,,359980706568470529,https://twitter.com/Zaparin_/status/359980706568470529
2013-07-24 03:28:07,Nelyud9,,0,0,0,"http://rumeds.ru//lekarstva-instrukciya-k-primeneniyu-otzyvy-cena/3503-fluoksetin-kaps-10-mg-20-vektor-medika-zao-rossiya.html Флуоксетин ка",,,,359877629224030208,https://twitter.com/Nelyud9/status/359877629224030208
2013-07-23 20:51:30,Mimousek33,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/17472-fluoksetin-nikomed.html Флуоксетин Никомед",,,,359777815459147776,https://twitter.com/Mimousek33/status/359777815459147776
2013-07-23 10:56:22,a_belyanina,AnnaChera,1,0,0,"@AnnaChera флуоксетин легко.",,@AnnaChera,,359628047290339328,https://twitter.com/a_belyanina/status/359628047290339328
2013-07-23 10:11:46,a_belyanina,,1,0,1,"если не можете привыкнуть к ним, пейте прозак (флуоксетин), у вас будет уйма энергии и вы сможете просто убежать от них.",,,,359616823227990016,https://twitter.com/a_belyanina/status/359616823227990016
2013-07-23 09:55:46,sadnobnoxious,,0,0,0,"""Флуоксетин может предотвратить рецидив у пациентов, которые достигли по меньшей мере 85 % нормального веса."" да ну, а побочка у него какая?",,,,359612796066996224,https://twitter.com/sadnobnoxious/status/359612796066996224
2013-07-23 08:46:32,okno_vmir,,0,0,0,"@miss_brainstorm флуоксетин, да там, для похудения, они у нас не продаются ;(",,@miss_brainstorm,,359595373905457153,https://twitter.com/okno_vmir/status/359595373905457153
2013-07-23 07:05:51,marry_ann5,,0,0,0,"купите флуоксетин",,,,359570034823143425,https://twitter.com/marry_ann5/status/359570034823143425
2013-07-22 18:51:37,bedar_A,,1,0,0,"в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,,,359385261253201920,https://twitter.com/bedar_A/status/359385261253201920
2013-07-22 15:36:38,CTAC_AHAHAC,,0,0,1,"завтра куплю Кленбутерол и Флуоксетин. последнее, кстати, пьют при шизофрении. но я как тру-пац буду пить это для тощего зада",,,,359336189947420673,https://twitter.com/CTAC_AHAHAC/status/359336189947420673
2013-07-22 11:39:01,Strannayaa,,0,0,0,"все, надоело уже. на следующей неделе приобретаю флуоксетин -_-",,,,359276390861901825,https://twitter.com/Strannayaa/status/359276390861901825
2013-07-22 11:07:20,IraLakus,,0,0,0,"@rdecaikran в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,@rdecaiKran,,359268418928656384,https://twitter.com/IraLakus/status/359268418928656384
2013-07-22 09:23:13,sogynaro,,0,0,0,"Не хочу домой. не чего не хочу. видеть всех. бляяя. флуоксетин настало твое время.",,,,359242216046211073,https://twitter.com/sogynaro/status/359242216046211073
2013-07-22 08:04:14,serdarsolak,,0,0,0,"http://qsmith.org.ua/path-26/fluoksetin-svoystva-instrukciya-primenenie-cena.html флуоксетин свойства инструкция применение цена",,,,359222339537350656,https://twitter.com/serdarsolak/status/359222339537350656
2013-07-22 00:36:52,Frozen_Hatred,fosgenij,1,1,0,"@fosgenij флуоксетин тебе в помощь. и не только он. ночь, улица, фонарь аптека, дом, камин, сафьяновый несессер, ЕТПОЧЯ.",,@fosgenij,,359109758277529600,https://twitter.com/Frozen_Hatred/status/359109758277529600
2013-07-21 21:22:57,timofeeeeeevaaa,,0,0,1,"Флуоксетин, что ты со мной делаешь? Ахахахахаха продолжай.",,,,359060956241854464,https://twitter.com/timofeeeeeevaaa/status/359060956241854464
2013-07-21 18:59:27,gromokam,,0,0,0,"@P3Arisato Никто меня не любит, я же такой классный (с) флуоксетин",,@P3Arisato,,359024842286182401,https://twitter.com/gromokam/status/359024842286182401
2013-07-21 18:24:58,IRINA_MINIKIN,lady__bomzh,0,0,0,"@lady__bomzh Флуоксетин то побащще будет! Рекомендую.",,@lady__bomzh,,359016162916450306,https://twitter.com/IRINA_MINIKIN/status/359016162916450306
2013-07-21 14:09:14,andrejMariaMich,,0,0,0,"флуоксетин рецепт нужен http://vv.strtp.ru/fluoksetin-recept-nuzhen",,,,358951806673498112,https://twitter.com/andrejMariaMich/status/358951806673498112
2013-07-21 12:19:16,tokyobloodr,,0,0,0,"Завтра наверно поеду искать с мамой флуоксетин. :/ Ибо мне его нигде не продают без взрослого:/",,,,358924131137368064,https://twitter.com/tokyobloodr/status/358924131137368064
2013-07-20 17:06:18,milosjakovljev8,,0,0,0,"флуоксетин рецепт нужен http://koper.grandeitalia.ru/fluoksetin-recept-nuzhen",,,,358633978179239936,https://twitter.com/milosjakovljev8/status/358633978179239936
2013-07-20 11:43:18,yawn_owl,,0,0,0,"Я КУПИЛА ФЛУОКСЕТИН. ДА ДА ДА. ЖИЗНЬ УДАЛАСЬ.",,,,358552692353810434,https://twitter.com/yawn_owl/status/358552692353810434
2013-07-20 03:36:36,Aeterna_nox_,,0,0,0,"Сначала валерьяночку, потом может и флуоксетин куплю, если херово будет",,,,358430211945148416,https://twitter.com/Aeterna_nox_/status/358430211945148416
2013-07-19 20:14:29,my_heroine69,,0,0,0,"Жрать флуоксетин на ночь при болезни оказалось очень плохой идеей. Мне плохо. Очень плохо.",,,,358318950527938560,https://twitter.com/my_heroine69/status/358318950527938560
2013-07-19 19:47:59,soul_orgazm,,0,0,0,"флуоксетин,настало твое время!",,,,358312281798475777,https://twitter.com/soul_orgazm/status/358312281798475777
2013-07-19 19:08:56,Mimousek33,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/18524-apo-fluoksetin.html Апо-Флуоксетин",,,,358302453776654337,https://twitter.com/Mimousek33/status/358302453776654337
2013-07-19 18:08:53,jenny1hollywayy,,1,0,0,"Попробую достать таблетки - флуоксетин.и дальше на голоде",,,,358287342953443328,https://twitter.com/jenny1hollywayy/status/358287342953443328
2013-07-19 12:40:21,ldoroshenco,,0,0,0,"Флуоксетин нужен ли рецепт.txt http://aa3.controlling-online.ru/fluoksetin-nuzhen-li-retsepttxt.html",,,,358204662756802560,https://twitter.com/ldoroshenco/status/358204662756802560
2013-07-19 12:08:20,DariaGreen,invodevil,1,0,0,"@invodevil флуоксетин никак не связан с наркотиками)",,@invodevil,,358196605188456448,https://twitter.com/DariaGreen/status/358196605188456448
2013-07-19 11:38:25,KatyaLemon,,0,1,0,"Новые ботинки я захотела больше, чем есть следующую неделю. Флуоксетин будет мне помощником. Люби и живи.",,,,358189077234855937,https://twitter.com/KatyaLemon/status/358189077234855937
2013-07-19 09:49:29,pmagbab,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/18524-apo-fluoksetin.html Апо-Флуоксетин",,,,358161664195043328,https://twitter.com/pmagbab/status/358161664195043328
2013-07-19 08:38:50,Kymanek,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/17472-fluoksetin-nikomed.html Флуоксетин Никомед",,,,358143882975903744,https://twitter.com/Kymanek/status/358143882975903744
2013-07-19 07:43:14,coffeannic,,0,1,0,"НЕТ, ФЛУОКСЕТИН ЧИТАЕТ МЕНЯ, ВОТ ЭТО ГЛОБАЛЬНЫЙ #УПРТ",,,,358129892048650240,https://twitter.com/coffeannic/status/358129892048650240
2013-07-19 07:42:03,coffeannic,,0,1,0,"Я читаю флуоксетин, вообще #упрлс",,,,358129593028329473,https://twitter.com/coffeannic/status/358129593028329473
2013-07-19 06:28:50,gromokam,,1,0,1,"Поменяла имя в Твиттере, теперь я флуоксетин. Осталось фон и Аву поменять.",,,,358111167350190080,https://twitter.com/gromokam/status/358111167350190080
2013-07-18 14:02:39,_2357556612472,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/17471-fluoksetin-lannaher.html Флуоксетин Ланнахер",,,,357862988151132160,https://twitter.com/_2357556612472/status/357862988151132160
2013-07-18 13:41:54,franciscasobarz,,0,0,0,"http://freemracing.net/torrent-5419.html инструкция к применению флуоксетин http://freemracing.net/torrent-34177.html фильм под руководством русского офицера побег из немецкого",,,,357857765621891072,https://twitter.com/franciscasobarz/status/357857765621891072
2013-07-18 11:32:21,merriymetzler,,0,0,0,"http://rumeds.ru//lekarstva-instrukciya-k-primeneniyu-otzyvy-cena/3503-fluoksetin-kaps-10-mg-20-vektor-medika-zao-rossiya.html Флуоксетин ка",,,,357825164269989889,https://twitter.com/merriymetzler/status/357825164269989889
2013-07-18 11:26:05,berylxqforehand,,0,0,0,"http://rumeds.ru//lekarstva-instrukciya-k-primeneniyu-otzyvy-cena/3504-fluoksetin-kaps-20-mg-20-apoteks-rossiya.html Флуоксетин капс. 20 мг",,,,357823587278786560,https://twitter.com/berylxqforehand/status/357823587278786560
2013-07-18 08:12:10,quack_25,,0,1,0,"сейчас пойду в аптеку куплю флуоксетин, говорят он помогает похудеть, что ж попробуем, мне еще глицин надо купить.",,,,357774785889046528,https://twitter.com/quack_25/status/357774785889046528
2013-07-17 20:21:11,neatllys,_HATXHEHHA,0,1,0,"@CMEPTYSHKA_CKA флуоксетин",,,,357595861087305728,https://twitter.com/neatllys/status/357595861087305728
2013-07-17 19:05:42,New_ramone,,0,0,0,"http://ashleesimpson.ru/fluoksetin-instrukciya-cena.html флуоксетин инструкция цена",,,,357576865893974016,https://twitter.com/New_ramone/status/357576865893974016
2013-07-17 18:17:23,dfaa89crug,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/17472-fluoksetin-nikomed.html Флуоксетин Никомед",,,,357564705851703298,https://twitter.com/dfaa89crug/status/357564705851703298
2013-07-17 16:33:53,jaieuugj,,0,0,0,"http://rumeds.ru//spravochnik-lekarstv/18524-apo-fluoksetin.html Апо-Флуоксетин",,,,357538656350777344,https://twitter.com/jaieuugj/status/357538656350777344
2013-07-17 11:31:05,captain_valera,FUUUUmigator,0,0,0,"@FUUUUmigator за неимением постоянного партнера данная рекомендация признана неподходящей. а флуоксетин - это тот же прозак.",,@FUUUUmigator,,357462457624694784,https://twitter.com/captain_valera/status/357462457624694784
2013-07-17 09:52:37,mara_v_rae,,0,0,0,"уныние - любимый грех. флуоксетин - любимая еда",,,,357437674723868672,https://twitter.com/mara_v_rae/status/357437674723868672
2013-07-17 08:25:02,missis_sin,,0,0,0,"надо как-нибудь зайти в аптеку и купить себе флуоксетин",,,,357415633740238848,https://twitter.com/missis_sin/status/357415633740238848
2013-07-17 07:32:34,captain_valera,,0,0,0,"а чтоб добить меня, принесла брошюрку про контрацепцию. но флуоксетин так и не выписала",,,,357402429706350592,https://twitter.com/captain_valera/status/357402429706350592
2013-07-17 07:30:12,captain_valera,,0,0,0,"решила воспользоваться служебным положением и попросила нашего терапевта выписать мне рецепт на флуоксетин",,,,357401835851628544,https://twitter.com/captain_valera/status/357401835851628544
2013-07-16 10:55:32,alexandonos,,0,0,0,"флуоксетин для похудения форум http://gh.bj.lkray.ru/?id=12386",,,,357091120754327552,https://twitter.com/alexandonos/status/357091120754327552
2013-07-16 09:46:03,verunyaalektoro,,0,0,0,"Его поэтому-то и даже труднее в аптеке купить, чем тот же флуоксетин.",,,,357073635300741120,https://twitter.com/verunyaalektoro/status/357073635300741120
